id;Severity;age_classes;day_week;DEFORMED_classes;m_harm_classes;hour;impact1_classes;lgt_cond;make;man_coll;month;p_crash1;pcrash4;pcrash5;rel_road;reljct1;reljct2;rest_use;sex;speed_classes;typ_int;valign;vnum_lan;vsurcond;vtrafway;weather_classes
30353;1;6;3;3;1;16;18;1;10.0;6;6;1;2;2;1;0;1;3.0;1.0;2;1;2;3;2;2;1
30354;1;6;3;3;1;16;18;1;10.0;6;6;1;2;2;1;0;1;3.0;1.0;3;1;2;3;2;2;1
30355;0;9;4;3;5;7;1;1;8.0;1;6;1;2;2;1;0;1;4.0;1.0;2;1;2;6;2;6;1
30356;0;6;3;3;5;16;1;1;4.0;1;7;1;3;2;11;0;8;3.0;1.0;3;1;2;5;2;5;1
30359;0;3;2;4;5;22;1;2;2.0;1;7;1;2;3;4;0;1;1.0;1.0;4;1;2;3;3;2;1
30360;1;9;7;2;4;14;21;1;4.0;1;7;8;2;3;4;0;1;4.0;1.0;4;1;4;3;3;2;1
30363;0;8;1;2;1;14;3;1;7.0;5;7;7;2;2;1;0;1;1.0;1.0;2;1;2;3;2;3;1
30364;0;8;1;2;1;14;3;1;7.0;5;7;1;2;2;1;0;1;1.0;1.0;3;1;2;3;2;3;1
30365;0;5;5;2;5;15;1;1;2.0;1;8;2;3;2;1;0;3;1.0;1.0;4;3;3;3;2;2;1
30367;1;4;5;4;2;16;13;1;10.0;1;7;8;3;3;4;0;1;3.0;1.0;4;1;3;3;2;2;1
30371;0;8;1;2;1;16;18;1;2.0;5;8;7;2;2;1;1;12;3.0;1.0;5;1;2;3;2;3;1
30372;0;8;1;2;1;16;18;1;2.0;5;8;1;2;2;1;1;12;3.0;1.0;5;1;2;3;2;3;1
30373;0;7;2;4;1;15;13;1;2.0;2;8;1;3;2;1;0;1;2.0;1.0;4;1;2;5;2;2;1
30374;0;7;2;2;1;15;13;1;2.0;2;8;2;2;2;1;0;1;2.0;1.0;2;1;2;5;2;2;1
30377;0;6;7;2;5;19;1;3;4.0;1;8;1;2;2;1;0;2;3.0;1.0;3;2;2;6;3;2;1
30379;0;6;3;2;1;7;13;1;4.0;4;9;8;2;2;1;0;8;4.0;1.0;2;1;2;3;2;2;1
30380;0;6;3;4;1;7;13;1;4.0;4;9;1;2;2;1;0;8;4.0;1.0;3;1;2;3;2;2;1
30383;0;10;5;2;5;13;1;1;7.0;1;9;8;3;2;1;0;1;3.0;1.0;3;1;4;3;2;2;1
30384;0;12;6;4;1;20;13;2;10.0;4;10;1;2;2;1;0;2;1.0;1.0;3;2;2;3;2;2;1
30386;0;9;3;3;2;18;13;1;7.0;1;10;8;2;3;4;0;1;4.0;1.0;2;1;4;3;2;2;1
30387;1;8;1;2;1;13;13;1;7.0;4;10;7;2;2;1;0;8;3.0;1.0;4;1;2;3;2;2;1
30391;0;4;1;3;5;22;1;2;8.0;1;10;1;2;2;1;0;1;4.0;1.0;2;1;2;2;2;6;1
30423;0;9;1;2;1;14;13;1;7.0;2;6;5;2;2;1;0;3;3.0;1.0;2;3;2;5;2;2;1
30427;0;7;1;2;1;14;7;1;7.0;2;6;5;2;2;1;0;3;3.0;1.0;2;3;2;5;2;2;1
30442;1;9;5;2;1;17;13;1;10.0;2;10;5;2;2;1;0;1;3.0;1.0;2;1;2;5;2;5;1
30448;0;6;4;2;1;11;18;1;8.0;6;10;5;2;2;1;0;3;4.0;2.0;2;2;2;3;2;2;1
30519;1;4;2;2;1;12;13;1;2.0;2;8;5;2;2;1;0;1;4.0;1.0;2;1;2;3;2;2;1
30547;1;7;3;4;1;19;7;2;1.0;2;11;5;2;2;1;0;3;4.0;1.0;2;2;2;7;2;2;1
30549;1;7;3;2;1;19;7;2;1.0;2;11;5;2;2;1;0;3;4.0;1.0;2;2;2;7;2;2;1
30557;1;3;6;4;5;17;1;1;2.0;1;3;1;3;2;1;0;1;4.0;1.0;4;1;2;4;2;3;1
30559;1;6;7;3;1;16;1;1;10.0;1;3;5;2;2;1;0;1;3.0;1.0;2;1;2;4;2;3;1
30574;0;8;2;3;1;18;13;1;1.0;2;6;5;2;2;1;0;1;4.0;1.0;2;1;2;3;2;4;1
30591;0;9;5;2;1;7;12;1;2.0;5;9;1;2;2;1;0;1;3.0;1.0;2;1;2;4;2;4;1
30671;0;3;4;4;5;13;1;1;2.0;1;3;8;2;3;2;0;1;4.0;1.0;3;1;4;3;2;2;1
30672;1;6;7;4;5;22;1;3;3.0;1;2;6;2;6;1;0;1;3.0;1.0;4;1;2;3;2;3;1
30678;0;7;5;4;1;17;13;1;4.0;4;3;8;2;2;1;0;8;3.0;1.0;3;1;4;3;2;2;1
30687;1;7;7;4;1;15;13;1;7.0;2;5;1;3;2;1;0;8;3.0;1.0;3;1;2;3;2;2;1
30693;1;7;5;4;1;6;7;1;8.0;2;6;2;2;2;1;0;1;3.0;1.0;2;1;2;4;2;4;1
30698;0;3;4;4;1;16;13;1;2.0;2;6;1;2;2;1;0;1;3.0;1.0;4;1;2;3;2;4;1
30707;1;5;3;4;1;7;7;1;2.0;2;7;5;2;2;1;0;3;4.0;1.0;2;2;2;4;2;4;1
30712;1;10;6;4;1;16;13;1;8.0;4;8;8;3;6;1;0;8;3.0;1.0;3;1;1;1;1;1;1
30713;1;10;6;2;1;16;13;1;8.0;4;8;1;2;2;1;0;8;3.0;1.0;4;1;2;4;2;4;1
30715;1;9;5;4;1;10;13;1;2.0;4;8;1;2;2;1;0;2;3.0;1.0;3;2;2;3;2;3;1
30719;1;3;2;4;1;15;13;1;4.0;3;9;8;2;2;1;0;2;4.0;1.0;3;2;2;5;2;5;1
30720;1;3;2;4;1;15;13;1;4.0;3;9;1;2;2;1;0;2;4.0;1.0;4;2;2;5;2;5;1
30739;0;6;4;4;5;21;1;3;2.0;1;11;1;3;2;1;0;1;4.0;2.0;4;1;2;3;2;4;1
30742;0;6;3;2;5;16;1;1;7.0;1;1;1;3;3;2;0;1;2.0;2.0;4;1;2;3;2;2;1
30754;0;7;5;2;1;7;12;1;4.0;5;4;7;2;2;1;0;1;4.0;1.0;3;1;2;6;2;2;1
30755;0;7;5;2;1;7;12;1;4.0;5;4;1;2;2;1;0;1;4.0;1.0;3;1;2;6;2;2;1
30756;0;4;6;4;5;7;1;1;4.0;1;4;1;3;2;1;0;1;4.0;1.0;3;1;2;8;2;4;1
30759;0;3;3;3;1;20;13;5;7.0;2;5;3;2;2;1;0;8;1.0;1.0;2;1;2;4;2;3;1
30761;1;4;4;3;1;7;13;1;4.0;2;3;1;2;2;1;0;1;1.0;1.0;3;1;2;5;2;4;1
30762;1;4;4;4;1;7;13;1;4.0;2;3;1;2;2;1;0;1;1.0;1.0;4;1;2;5;2;4;1
30765;1;7;6;3;5;18;1;2;2.0;1;3;1;2;2;1;0;1;1.0;1.0;3;1;2;7;2;4;1
30766;1;6;4;4;3;18;13;1;7.0;1;5;1;2;3;4;0;1;1.0;1.0;4;1;4;3;2;2;1
30769;0;3;5;2;1;17;13;1;2.0;2;4;1;2;2;1;0;1;1.0;1.0;4;1;2;5;2;4;1
30770;0;3;5;2;1;17;13;1;2.0;2;4;2;2;2;1;0;1;1.0;1.0;3;1;2;5;2;4;1
30772;0;3;5;2;1;18;21;1;2.0;5;5;2;2;2;1;0;1;1.0;2.0;3;1;2;5;2;4;1
30778;1;4;2;2;1;21;1;3;4.0;1;6;8;2;2;1;1;2;1.0;1.0;2;3;2;3;2;7;1
30779;0;8;4;2;5;6;1;1;4.0;1;7;7;2;3;4;0;1;4.0;1.0;4;1;4;3;2;2;1
30780;0;4;7;4;1;9;13;1;2.0;2;6;1;2;2;1;0;1;4.0;1.0;5;1;2;6;2;4;1
30781;0;4;7;2;1;9;13;1;2.0;2;6;2;2;2;1;0;1;4.0;1.0;5;1;2;6;2;4;1
30782;0;4;7;4;1;9;7;1;2.0;2;6;1;2;2;1;0;1;4.0;1.0;5;1;2;6;2;4;1
30783;0;4;7;2;1;9;7;1;2.0;2;6;2;2;2;1;0;1;4.0;1.0;5;1;2;6;2;4;1
30785;0;4;3;2;1;7;13;1;7.0;2;7;7;2;2;1;0;1;1.0;1.0;4;1;2;5;2;4;1
30786;0;4;3;4;1;7;13;1;7.0;2;7;1;2;2;1;0;1;1.0;1.0;4;1;2;5;2;4;1
30787;1;9;7;3;5;8;1;1;1.0;1;8;2;2;2;1;0;1;1.0;1.0;4;1;2;5;2;4;1
30790;0;5;5;2;1;7;18;1;7.0;5;9;7;2;2;1;0;1;3.0;1.0;3;1;2;5;2;4;1
30791;0;5;5;2;1;7;18;1;7.0;5;9;1;2;2;1;0;1;3.0;1.0;3;1;2;5;2;4;1
30795;0;10;6;2;1;17;13;1;7.0;2;10;1;2;2;1;0;1;1.0;1.0;3;1;2;6;2;4;1
30796;0;10;6;2;1;17;13;1;7.0;2;10;2;2;2;1;0;1;1.0;1.0;2;1;2;6;2;4;1
30800;0;5;5;2;1;8;18;1;4.0;5;10;7;2;2;1;0;1;1.0;1.0;4;1;2;6;2;4;1
30801;0;5;5;2;1;8;18;1;4.0;5;10;1;2;2;1;0;1;1.0;1.0;5;1;2;6;2;4;1
30818;1;7;4;4;5;17;1;1;4.0;1;5;1;3;2;1;0;8;1.0;1.0;3;1;2;3;2;2;1
30829;1;9;5;3;1;18;7;1;10.0;2;6;1;2;2;1;0;3;1.0;1.0;3;3;2;5;2;5;1
30899;1;9;7;2;1;11;13;1;7.0;2;5;1;2;2;1;1;12;4.0;2.0;2;1;2;6;2;4;1
30901;0;8;7;2;1;11;7;1;7.0;2;5;1;2;2;1;1;12;4.0;1.0;2;1;2;6;2;4;1
30957;0;5;1;2;1;14;22;1;7.0;5;1;1;2;2;1;0;1;4.0;1.0;2;1;2;3;2;3;1
30958;0;5;1;2;1;14;22;1;7.0;5;1;5;2;2;1;0;1;4.0;1.0;2;1;2;3;2;3;1
30967;1;4;7;3;1;19;13;1;4.0;2;3;1;2;2;1;0;1;3.0;2.0;3;1;2;3;2;3;1
30968;1;9;5;2;1;13;7;1;8.0;2;4;1;2;2;1;0;3;4.0;1.0;2;2;2;3;2;3;1
30969;1;9;5;4;1;13;7;1;8.0;2;4;2;2;2;1;0;3;4.0;1.0;2;2;2;3;2;3;1
30971;1;8;6;2;5;15;1;1;7.0;1;4;2;3;2;1;0;1;4.0;2.0;3;1;2;3;2;2;1
30983;0;9;2;3;1;16;13;1;2.0;4;6;1;2;2;1;0;2;3.0;1.0;2;2;2;3;2;2;1
30984;0;9;2;4;1;16;13;1;2.0;4;6;1;2;2;1;0;2;3.0;1.0;3;2;2;3;2;2;1
30985;0;8;3;2;1;22;10;3;7.0;4;6;8;2;2;1;0;2;3.0;1.0;2;2;2;5;2;2;1
30986;0;8;3;2;1;22;10;3;7.0;4;6;1;2;2;1;0;2;3.0;1.0;2;2;2;5;2;2;1
30987;0;8;3;2;5;16;1;1;10.0;1;6;1;2;2;1;0;8;3.0;1.0;3;1;2;5;2;2;1
30988;0;3;3;3;1;22;7;3;10.0;2;6;1;3;2;1;0;3;3.0;1.0;3;3;2;3;2;2;1
30989;0;3;3;4;1;22;7;3;10.0;2;6;2;2;2;1;0;3;3.0;1.0;2;3;2;3;2;2;1
30994;0;3;1;4;1;15;1;1;8.0;1;6;8;3;3;4;0;1;3.0;1.0;3;1;4;3;2;2;1
30997;0;5;6;4;1;18;13;1;2.0;2;6;1;2;2;1;0;1;4.0;1.0;5;1;2;3;2;4;1
30998;0;5;6;3;1;18;13;1;2.0;2;6;2;2;2;1;0;1;4.0;1.0;4;1;2;3;2;4;1
30999;0;5;4;3;5;12;1;1;2.0;1;6;1;2;3;3;0;1;3.0;1.0;3;1;3;2;2;3;1
31002;0;4;6;2;5;11;1;1;2.0;1;6;1;3;2;1;0;1;3.0;1.0;3;1;2;5;2;5;1
31004;1;5;7;4;5;22;1;3;10.0;1;7;7;2;2;1;0;1;3.0;1.0;3;1;2;5;2;2;1
31010;0;7;5;3;1;9;4;1;10.0;4;9;1;2;2;1;0;8;4.0;1.0;2;1;1;1;1;1;1
31012;1;3;7;4;1;14;13;1;10.0;4;8;8;2;2;1;0;2;4.0;1.0;2;3;2;3;2;2;1
31013;1;3;7;4;1;14;13;1;10.0;4;8;1;2;2;1;0;2;4.0;1.0;4;3;2;3;2;3;1
31014;0;5;7;2;1;11;13;1;8.0;2;9;2;2;2;1;0;3;3.0;1.0;2;2;2;3;2;3;1
31015;0;5;7;2;1;11;13;1;8.0;2;9;5;2;2;1;0;3;3.0;1.0;2;2;2;3;2;3;1
31016;0;4;2;4;1;16;13;1;10.0;1;9;1;3;3;4;0;1;4.0;1.0;4;1;2;3;2;2;1
31026;0;8;1;4;4;14;1;1;10.0;1;11;8;3;3;4;0;1;3.0;1.0;5;1;3;3;2;2;1
31028;0;3;2;4;1;14;21;1;2.0;4;1;8;2;2;1;0;1;1.0;1.0;5;1;4;3;2;2;1
31035;0;6;7;2;1;21;21;3;7.0;5;3;1;2;2;1;0;1;1.0;1.0;4;1;2;3;2;4;1
31039;0;5;4;4;5;17;1;1;8.0;1;3;1;2;3;3;0;1;1.0;1.0;4;1;2;4;2;4;1
31045;0;3;1;4;5;9;1;1;2.0;1;3;1;2;2;1;0;1;4.0;1.0;5;1;4;3;2;2;1
31048;1;9;1;2;5;9;1;1;7.0;1;1;1;2;2;1;0;1;4.0;1.0;4;1;2;7;2;4;1
31049;1;9;1;1;2;9;1;1;7.0;1;1;1;2;2;1;0;1;4.0;1.0;4;1;2;7;2;4;1
31050;0;8;1;2;5;9;13;1;7.0;1;1;1;2;2;1;0;1;4.0;1.0;4;1;2;7;2;4;1
31051;0;8;1;1;2;9;13;1;7.0;1;1;1;2;2;1;0;1;4.0;1.0;4;1;2;7;2;4;1
31052;0;4;5;2;1;8;13;1;10.0;2;1;1;2;2;1;0;2;4.0;1.0;3;3;2;3;2;4;1
31053;0;4;5;2;1;8;13;1;10.0;2;1;5;2;2;1;0;2;4.0;1.0;2;3;2;3;2;4;1
31056;0;5;4;4;1;16;13;1;10.0;4;2;1;2;2;1;0;1;4.0;1.0;4;1;2;4;2;4;1
31060;1;3;5;2;1;6;21;1;2.0;5;3;7;2;2;1;0;1;1.0;1.0;3;1;2;6;3;4;1
31061;1;3;5;4;1;6;21;1;2.0;5;3;1;2;2;1;0;1;1.0;1.0;3;1;2;6;3;4;1
31076;1;7;7;2;1;17;13;1;10.0;2;5;1;2;2;1;0;1;1.0;1.0;5;1;2;7;2;4;1
31078;1;4;6;2;1;7;19;1;8.0;7;5;7;2;2;1;0;1;1.0;1.0;3;1;2;6;2;4;1
31079;1;4;6;4;1;7;19;1;8.0;7;5;1;2;2;1;0;1;1.0;1.0;4;1;2;6;2;4;1
31080;0;5;1;4;5;18;1;1;3.0;1;5;8;2;3;2;0;1;1.0;1.0;3;1;4;3;2;2;1
31081;1;3;1;2;1;11;13;1;3.0;4;5;7;2;2;1;0;1;1.0;1.0;2;1;4;3;2;2;1
31082;1;3;1;2;1;11;13;1;3.0;4;5;6;2;2;1;0;1;1.0;1.0;2;1;4;3;2;2;1
31085;0;3;7;4;5;12;1;1;2.0;1;4;1;2;2;1;0;1;4.0;1.0;4;1;2;3;2;2;1
31087;0;3;1;4;1;12;18;1;8.0;6;5;1;2;2;1;0;1;4.0;1.0;3;1;4;3;2;2;1
31093;1;10;1;4;5;16;1;1;7.0;1;6;1;2;3;4;0;1;1.0;1.0;3;1;4;3;2;2;1
31095;0;4;1;4;1;10;2;1;4.0;5;6;7;2;2;1;1;12;1.0;2.0;5;1;4;4;2;4;1
31096;0;4;1;1;1;10;2;1;4.0;5;6;1;2;2;1;1;12;1.0;2.0;5;1;4;4;2;4;1
31111;0;3;1;2;1;12;13;1;10.0;2;5;7;2;2;1;0;1;1.0;1.0;4;1;2;6;2;4;1
31112;0;3;1;2;1;12;13;1;10.0;2;5;5;2;2;1;0;1;1.0;1.0;2;1;2;6;2;4;1
31114;0;9;1;2;1;11;1;1;7.0;1;5;2;2;2;1;0;1;1.0;1.0;5;1;5;4;2;4;1
31116;0;9;1;2;1;11;23;1;7.0;1;5;2;2;2;1;0;1;1.0;1.0;5;1;5;4;2;4;1
31119;1;7;5;2;1;21;13;3;4.0;2;5;5;2;2;1;0;1;4.0;1.0;2;1;2;6;2;4;1
31120;1;7;5;2;1;21;13;3;4.0;2;5;1;2;2;1;0;1;4.0;1.0;5;1;2;6;2;4;1
31121;1;7;5;4;1;21;13;3;4.0;2;5;1;2;2;1;0;1;4.0;1.0;5;1;2;6;2;4;1
31125;0;6;2;4;5;18;1;1;7.0;1;7;1;2;2;1;1;12;1.0;1.0;3;1;2;5;2;4;1
31130;0;5;3;4;1;20;13;5;2.0;1;7;8;2;2;1;0;1;1.0;1.0;4;1;3;3;2;2;1
31140;1;11;5;4;1;12;13;1;4.0;1;8;1;2;2;1;0;1;1.0;2.0;4;1;2;3;2;2;1
31142;0;10;2;2;5;16;1;1;4.0;1;8;8;2;3;2;0;1;1.0;1.0;4;1;4;3;2;2;1
31145;1;5;6;4;5;13;1;1;7.0;1;9;1;2;3;3;0;1;1.0;1.0;5;1;2;4;2;4;1
31148;1;8;6;4;5;12;1;1;7.0;1;9;8;2;2;1;0;1;1.0;1.0;4;1;4;3;2;2;1
31152;0;3;5;2;1;7;13;1;2.0;2;9;7;2;2;1;0;1;1.0;1.0;3;1;2;3;2;4;1
31153;0;3;5;4;1;7;13;1;2.0;2;9;1;2;2;1;0;1;1.0;1.0;3;1;2;3;2;4;1
31154;0;9;5;2;1;16;21;1;7.0;5;9;7;2;2;1;0;1;1.0;1.0;3;1;2;5;2;4;1
31157;0;5;2;2;1;15;13;1;10.0;2;8;1;2;2;1;0;1;4.0;1.0;4;1;2;6;2;4;1
31159;0;3;2;2;1;8;13;1;10.0;1;9;1;2;2;1;0;1;1.0;1.0;4;1;2;5;2;2;1
31162;0;2;5;4;1;8;21;1;4.0;5;9;7;2;2;1;0;1;1.0;1.0;3;1;2;6;2;4;1
31163;0;2;5;3;1;8;21;1;4.0;5;9;7;2;2;1;0;1;1.0;1.0;2;1;2;6;2;4;1
31172;1;5;6;2;1;6;18;3;8.0;5;10;7;3;2;1;0;1;1.0;1.0;4;1;2;5;2;4;1
31174;0;6;7;2;1;18;22;3;8.0;5;10;1;2;2;1;0;1;1.0;1.0;4;1;2;3;2;3;1
31175;1;5;3;4;5;12;1;1;8.0;1;10;8;3;3;4;0;1;1.0;1.0;3;1;4;3;2;2;1
31177;0;3;7;2;1;17;1;1;10.0;1;10;1;2;2;1;0;1;1.0;1.0;2;1;2;6;2;4;1
31178;0;4;1;4;5;17;1;5;8.0;1;10;8;2;2;1;0;1;1.0;1.0;3;1;3;3;2;2;1
31179;0;4;1;4;1;17;1;5;8.0;1;10;8;2;2;1;0;1;1.0;1.0;2;1;4;3;2;2;1
31180;1;8;1;4;5;17;13;5;2.0;1;10;8;2;2;1;0;1;1.0;1.0;3;1;3;3;2;2;1
31181;1;8;1;4;1;17;13;5;2.0;1;10;8;2;2;1;0;1;1.0;1.0;2;1;4;3;2;2;1
31182;0;5;3;2;5;11;1;1;7.0;1;11;1;3;2;1;0;3;4.0;1.0;4;2;2;5;2;2;1
31183;0;4;4;2;1;7;13;1;10.0;2;11;7;2;2;1;0;1;3.0;1.0;4;1;2;6;2;4;1
31191;0;5;1;2;5;10;1;1;7.0;1;12;1;3;2;1;0;1;1.0;1.0;5;1;2;6;2;4;1
31250;0;3;3;4;1;21;13;3;10.0;3;7;1;2;2;1;0;2;3.0;1.0;3;3;2;3;2;2;1
31308;0;8;7;3;5;11;1;1;2.0;1;2;8;2;6;1;0;8;3.0;1.0;2;1;1;1;1;1;1
31316;0;7;7;2;1;20;13;3;7.0;2;5;5;2;2;1;0;1;3.0;1.0;2;1;2;7;2;2;1
31335;1;7;6;3;1;21;13;3;8.0;4;8;8;2;6;1;0;8;3.0;1.0;2;1;1;1;1;1;1
31350;0;4;3;3;1;18;13;1;10.0;2;5;1;2;2;1;0;3;4.0;1.0;3;2;2;3;2;3;1
31351;0;4;3;3;1;18;13;1;10.0;2;5;5;2;2;1;0;3;4.0;1.0;2;2;2;3;2;3;1
31355;0;7;1;2;4;12;4;1;10.0;1;6;1;2;3;4;0;1;4.0;2.0;2;1;4;3;2;2;1
31360;0;9;1;4;1;10;13;1;4.0;3;7;8;2;2;1;0;1;3.0;2.0;3;1;3;3;2;2;1
31361;0;9;1;4;1;10;13;1;4.0;3;7;1;2;2;1;0;1;3.0;2.0;3;1;2;3;2;2;1
31373;0;4;4;2;1;16;18;1;10.0;5;7;1;2;2;1;1;5;4.0;1.0;5;1;2;3;2;4;1
31383;1;3;3;4;1;15;13;1;2.0;2;9;1;2;2;1;0;1;4.0;1.0;5;1;2;4;2;4;1
31384;1;3;3;2;1;15;13;1;2.0;2;9;2;2;2;1;0;1;4.0;1.0;3;1;2;4;2;4;1
31417;0;4;1;3;1;15;18;1;8.0;5;2;1;2;2;1;0;1;1.0;1.0;3;1;2;5;2;4;1
31418;0;4;1;3;1;15;18;1;8.0;5;2;7;2;2;1;0;1;1.0;1.0;2;1;2;5;2;4;1
31421;0;4;1;2;1;16;13;1;2.0;2;3;5;2;2;1;0;1;4.0;1.0;2;1;2;5;2;4;1
31435;0;4;7;4;1;15;23;1;4.0;5;6;1;2;2;1;0;1;4.0;1.0;4;1;2;6;2;4;1
31438;1;9;5;2;1;18;13;1;7.0;2;7;2;2;2;1;0;1;1.0;1.0;4;1;2;7;2;4;1
31439;0;6;3;4;5;6;1;1;7.0;1;3;1;2;2;1;0;1;1.0;1.0;4;1;2;6;2;4;1
31449;0;6;6;4;5;15;1;1;4.0;1;9;6;2;3;8;1;13;1.0;1.0;4;1;2;4;2;4;1
31451;0;8;4;2;1;7;13;1;7.0;2;9;5;2;2;1;0;1;1.0;1.0;2;1;2;4;2;4;1
31454;0;4;4;2;1;5;18;1;4.0;5;7;7;2;2;1;0;1;1.0;1.0;2;1;2;7;2;4;1
31455;0;4;4;2;1;5;18;1;4.0;5;7;1;2;2;1;0;1;1.0;1.0;3;1;2;7;2;4;1
31463;0;4;1;2;1;10;22;1;3.0;5;8;1;2;2;1;0;1;1.0;1.0;2;1;2;7;2;4;1
31464;0;4;4;2;1;17;18;2;10.0;5;11;7;2;2;1;0;1;1.0;1.0;3;1;2;6;2;4;1
31465;0;4;4;3;1;17;18;2;10.0;5;11;1;2;2;1;0;1;1.0;1.0;4;1;2;6;2;4;1
31466;0;4;5;2;1;22;13;3;8.0;2;9;7;2;2;1;0;1;1.0;1.0;5;1;2;6;2;4;1
31467;0;4;5;4;1;22;13;3;8.0;2;9;1;2;2;1;0;1;1.0;1.0;4;1;2;6;2;4;1
31501;1;4;1;4;4;12;12;1;4.0;1;1;8;2;3;4;0;1;1.0;1.0;3;1;4;3;2;2;1
31502;1;3;7;4;5;14;1;1;4.0;1;1;1;2;3;4;0;1;3.0;1.0;5;1;2;3;2;4;1
31503;0;7;1;4;1;12;1;1;7.0;1;2;8;2;3;4;0;1;1.0;1.0;4;1;4;3;2;2;1
31504;1;7;2;4;5;19;1;5;10.0;1;4;8;2;2;1;0;1;4.0;1.0;4;1;3;3;2;3;1
31508;0;7;1;4;5;14;1;1;8.0;1;4;8;2;2;1;0;1;1.0;1.0;5;1;4;3;2;2;1
31515;1;7;3;3;1;17;7;1;10.0;2;7;1;3;2;1;0;1;1.0;1.0;4;1;2;3;2;2;1
31516;1;7;3;4;1;17;7;1;10.0;2;7;2;2;2;1;0;1;1.0;1.0;3;1;2;3;2;2;1
31524;1;7;6;4;1;4;13;2;2.0;2;9;1;2;2;1;0;3;1.0;1.0;5;2;2;3;2;3;1
31545;1;5;7;4;1;23;13;3;7.0;2;5;5;2;2;1;0;1;3.0;1.0;2;1;2;4;2;4;1
31581;0;5;6;3;1;14;11;1;2.0;5;1;7;2;2;1;0;1;1.0;1.0;4;1;2;4;2;4;1
31582;0;5;6;2;1;14;11;1;2.0;5;1;1;2;2;1;0;1;1.0;1.0;4;1;2;4;2;4;1
31585;1;6;3;2;1;14;13;1;8.0;4;1;6;2;2;1;0;1;3.0;1.0;4;1;2;4;2;2;1
31586;1;6;3;4;1;14;13;1;8.0;4;1;1;2;2;1;0;1;3.0;1.0;4;1;2;4;2;2;1
31588;0;10;7;3;1;12;3;1;4.0;5;2;7;2;2;1;0;1;3.0;1.0;4;1;1;1;1;1;1
31589;0;10;7;2;1;12;3;1;4.0;5;2;1;2;2;1;0;1;3.0;1.0;3;1;2;5;2;4;1
31590;0;4;7;2;5;16;1;1;7.0;1;1;1;2;2;1;0;1;3.0;1.0;3;1;2;3;2;2;1
31591;1;7;4;2;5;13;1;1;10.0;1;2;1;2;2;1;0;1;1.0;1.0;3;1;2;3;2;4;1
31593;1;6;5;4;1;16;2;1;7.0;5;2;7;2;2;1;0;2;1.0;1.0;4;3;2;3;2;2;1
31594;1;6;5;3;1;16;2;1;7.0;5;2;8;2;2;1;0;2;1.0;1.0;2;3;2;3;2;2;1
31595;1;10;6;4;5;16;1;1;10.0;1;3;1;2;3;4;0;1;1.0;1.0;4;1;2;3;3;2;1
31602;1;3;5;3;1;14;12;1;8.0;5;4;7;2;2;1;0;2;1.0;1.0;3;2;2;3;2;6;1
31603;1;3;5;3;1;14;12;1;8.0;5;4;1;2;2;1;0;2;1.0;1.0;3;2;2;3;2;6;1
31604;1;7;7;4;1;2;13;2;4.0;4;3;7;2;2;1;0;3;3.0;1.0;5;2;2;4;2;3;1
31605;1;7;7;3;1;2;13;2;4.0;4;3;8;2;2;1;0;3;3.0;1.0;2;2;2;4;2;3;1
31606;0;4;7;3;1;17;13;1;10.0;4;5;8;2;2;1;0;7;3.0;1.0;3;1;2;4;2;4;1
31607;0;4;7;4;1;17;13;1;10.0;4;5;1;2;2;1;0;7;3.0;1.0;4;1;2;4;2;4;1
31608;0;4;6;2;1;15;13;1;2.0;3;4;8;2;2;1;0;2;1.0;1.0;4;2;2;5;3;5;1
31609;0;4;6;4;1;15;13;1;2.0;3;4;1;2;2;1;0;2;1.0;1.0;4;2;2;5;3;5;1
31610;1;10;6;3;1;9;13;1;7.0;2;5;1;2;2;1;0;1;3.0;1.0;3;1;2;3;2;4;1
31612;1;10;6;2;1;9;13;1;7.0;2;5;5;2;2;1;0;1;3.0;1.0;2;1;2;3;2;4;1
31613;0;8;6;3;1;9;8;1;7.0;2;5;1;2;2;1;0;1;1.0;1.0;3;1;2;3;2;4;1
31615;0;8;6;2;1;9;8;1;7.0;2;5;5;2;2;1;0;1;1.0;1.0;2;1;2;3;2;4;1
31630;1;2;4;4;1;21;21;3;2.0;4;6;1;2;2;1;0;2;4.0;1.0;3;2;2;3;2;2;1
31631;1;2;4;3;1;21;21;3;2.0;4;6;1;2;2;1;0;2;4.0;1.0;3;2;2;3;2;2;1
31632;0;4;2;3;1;6;1;3;10.0;1;8;1;2;2;1;0;1;1.0;1.0;4;1;2;3;3;4;1
31633;0;4;2;3;1;6;1;3;10.0;1;8;2;2;2;1;0;1;1.0;1.0;4;1;2;3;3;4;1
31634;0;11;5;3;1;19;13;5;7.0;4;7;1;2;2;1;0;2;3.0;1.0;2;2;2;3;2;3;1
31635;0;11;5;4;1;19;13;5;7.0;4;7;1;2;2;1;0;2;3.0;1.0;3;2;2;3;2;2;1
31636;0;2;7;3;1;17;8;1;4.0;4;6;8;2;2;1;0;2;1.0;2.0;3;3;2;3;2;4;1
31637;0;2;7;3;1;17;8;1;4.0;4;6;1;2;2;1;0;2;1.0;2.0;3;3;2;3;2;4;1
31638;0;6;4;3;1;14;7;1;2.0;2;10;1;2;2;1;0;3;1.0;1.0;4;2;2;5;2;5;1
31639;0;6;4;3;1;14;7;1;2.0;2;10;1;2;2;1;0;3;1.0;1.0;4;2;2;5;2;5;1
